sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
C3_16_2023_03_26,524.0,759888.5,117393.5,8237.0,78.0,3687.5,185235.0,269.0,269.0,24933.0,48344.0,21445.0,21522.0,0.5,13339.0,3545.0,11681.0,20952.5,20857.0,43.0,24.0,81.0,34.0,4152.0,1941.0,260069.0,179981.0,1053.0,443.0,444.0,16745.0,1016.0,33552.5,36126.5,855.0,3285.5,14363.0,10954.0,145956.5,206762.0,8255.5,127018.0,312428.0,320274.5,54408.0,169.0,6851.5,933.0,1513.0,237513.5,220066.5,91223.5,63457.5,226576.0,310.5,322459.5,2140.5,15733.0,320489.0,115841.0,438229.5,29647.0,943.5,1407.0,152.0,2857.0,1858.0,2677.0,8280.0,5322.0,1.0,0.0,0.0,11106.5,1152.0,287226.0,19113.5,2047.5,1418.0,76825.5,1195.0,228479.5,28147.0,105938.5,105714.5,232.0,84413.0,24725.5,13513.5,37972.5,2908.0,306201.5,917727.5,265498.0,151802.0,5.0
C4_17_2023_03_27,164.0,261212.5,19741.0,43687.0,161.0,38949.0,21496.5,1603.5,593.0,6945.0,117519.0,2524.0,12786.0,6.0,78944.0,1065.5,48383.0,2327.0,2322.0,4508.0,76.0,2472.0,3821.0,366.0,7137.0,14019.0,194831.5,1372.0,36531.0,36566.0,55654.0,971.0,220089.0,5199.5,72265.5,2750.0,109870.5,2849.5,172722.0,22232.5,108390.0,19113.0,349136.5,28217.5,171775.5,424.0,110075.0,19045.5,18845.5,231659.5,43883.5,195347.0,15651.0,214024.0,563.5,224034.5,1081.0,5640.5,14837.5,169537.5,30244.5,5656.5,727.0,2642.0,290.0,6066.5,643.0,18130.0,37225.0,36440.0,114.0,97.0,0.0,5986.0,624.0,273135.0,2330.5,19652.5,439.0,158577.0,371.0,210914.5,9227.0,28742.0,22894.0,7789.5,29152.0,14165.5,40107.0,40417.0,107219.5,58065.5,767952.0,78294.0,189018.5,3.0
C5_19_2023_03_28,363.0,499385.5,22127.0,28603.5,33.0,18545.0,23864.0,437.5,198.0,4538.0,99367.0,1336.0,3674.0,1.0,58425.0,900.0,28459.0,2140.0,2127.0,762.0,34.0,858.0,481.0,287.0,2618.0,19067.0,116338.5,1427.5,13664.5,13683.0,19976.0,389.0,99015.0,5023.5,13356.0,872.5,40820.0,1753.0,125320.5,18721.0,41022.5,14922.5,259736.0,25871.5,85758.5,74.0,30143.0,2668.5,2768.5,123150.5,36182.0,167098.0,11690.5,130548.0,173.0,148375.5,270.0,6799.0,8029.5,105466.0,30403.0,5840.0,223.0,3201.0,59.0,2306.0,339.0,5726.0,14016.0,13823.0,3.0,3.0,0.0,10373.0,400.0,235114.0,2915.0,11406.5,298.0,79962.5,268.0,128190.0,6999.0,21285.5,18948.0,1630.0,37924.0,25764.5,12789.5,13546.5,42513.5,59127.5,649174.5,78809.0,152682.0,1.0
D1_05_2023_03_25,782.0,1190441.0,150289.0,7181.0,45.0,5927.0,104739.0,162.0,159.0,9190.0,75471.0,5011.0,5052.5,0.0,28266.0,1098.0,37569.0,6161.0,6138.0,147.0,7.0,238.0,79.0,1839.0,7081.0,291844.0,475085.5,333.0,339.0,339.0,21796.0,915.0,29422.5,30200.5,1047.0,751.5,14788.0,4205.5,289832.0,155568.0,14428.5,47210.0,504798.5,449867.5,67290.5,39.0,3998.0,596.0,967.0,322254.0,271887.5,114901.5,21909.5,272074.5,76.0,660618.0,677.0,19799.5,194037.5,92182.0,494443.5,30177.5,667.0,652.5,8.0,4035.0,619.0,3613.0,5300.5,4429.0,3.0,3.0,0.0,9503.0,306.0,331803.0,14316.0,628.0,280.0,53979.0,373.0,274449.5,6656.0,36458.0,36033.5,139.0,27402.0,13951.0,2740.0,13676.0,2074.0,224872.0,1196386.5,39283.0,143328.5,3.0
D2_10_2023_03_26,241.0,355713.0,28325.0,39506.0,123.0,34980.0,27222.0,1152.0,614.0,8702.0,100370.5,4126.0,10832.5,1.0,87647.0,2579.0,41494.0,7003.0,6968.0,2622.0,172.0,2804.0,991.0,1156.0,4281.0,36338.0,133718.5,4114.5,16437.0,16461.0,25686.5,897.5,105457.0,7529.0,26933.0,3021.5,56283.0,4545.0,125910.5,37202.5,44237.5,30528.5,233583.5,42294.5,83927.0,585.0,51206.0,8740.5,8671.0,163299.0,39654.0,215783.0,24067.5,167315.0,1223.0,146253.0,2300.0,10087.5,28349.5,116966.5,57518.5,10866.0,1342.5,7325.5,505.0,7065.5,1591.5,13894.0,23620.5,22712.0,26.0,21.0,0.0,20679.5,2213.0,256821.0,6640.5,21407.5,1412.5,111863.5,1156.0,183031.0,14661.0,34041.5,28809.5,6443.0,60657.0,45217.5,25361.5,25769.0,69850.5,50708.0,621891.0,74527.0,179153.5,6.0
D3_16_2023_03_27,375.0,505428.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,2.0,0.0,2151.0,0.0,0.0,0.0,0.0,1.0,1.0,84.0,42.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31956.0,2.0,0.0,0.0
D4_17_2023_03_28,276.0,415734.0,32242.0,21706.0,625.0,10770.0,53576.0,1522.0,1481.0,24248.0,51794.5,18768.0,19284.5,0.0,22465.0,11596.0,17838.0,27857.0,27634.0,407.0,750.0,526.0,296.0,13602.0,2903.0,89343.0,108765.5,6737.0,6697.0,6727.5,21439.0,4581.0,70033.0,20350.0,6705.5,12282.5,20144.0,10751.5,77829.0,45782.5,22132.5,60990.5,160064.5,92797.0,55071.0,1898.0,21741.0,2757.0,2317.0,137564.5,75053.0,153721.0,95012.5,171439.5,9737.0,178606.0,14394.5,2719.0,89455.0,45518.0,163886.5,3613.5,4461.5,2415.0,3957.0,4905.0,12981.0,8399.5,19874.5,10800.0,55.0,10.0,1.0,19613.0,9315.0,191218.0,2330.5,4372.0,5071.5,59570.0,2601.0,112748.0,27085.0,55454.5,52947.0,1344.0,67199.5,32179.5,26478.0,24256.5,32548.5,129251.5,546664.5,207841.0,117392.5,10.0
D5_25_2023_03_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E1_05_2023_03_26,447.0,634630.5,45411.0,48341.0,105.0,22533.0,92537.0,720.0,476.5,17918.0,130612.0,23239.0,24965.5,0.0,49009.5,6729.5,19165.0,24656.0,24561.5,1569.0,111.0,2192.0,638.0,2970.0,6872.0,139734.5,207110.5,4220.0,7413.0,7424.0,44528.0,2291.0,123744.5,37669.0,6598.0,7854.0,55190.0,12406.5,205199.0,101980.5,41114.0,41227.5,328328.0,86168.5,106692.5,371.0,43782.5,5314.0,5507.0,254111.5,107927.0,211195.5,70106.0,257773.0,1285.5,262898.0,4533.5,14038.0,95694.5,122235.0,108579.5,14683.5,1467.5,10081.0,698.0,13648.5,2462.5,12949.0,25936.5,22310.0,11.0,9.0,0.0,35706.5,1651.0,291485.0,10561.5,12387.5,1678.0,89940.0,2523.0,207748.0,49018.5,82844.0,80763.5,1499.0,86703.0,35302.5,26902.5,28564.5,23379.0,169349.0,683264.0,191745.0,184283.5,5.0
E2_10_2023_03_27,185.0,190582.5,47343.0,15559.5,1587.0,9154.0,84967.5,2942.5,2832.5,30145.0,22231.5,16174.0,17302.5,0.0,23671.0,10119.0,11715.0,18806.0,18696.0,777.0,553.0,396.0,432.0,11772.0,1969.0,85729.0,41524.5,5229.0,9574.0,9686.5,8949.0,3962.0,53420.5,23797.0,14692.5,19241.5,20423.5,14289.0,54566.5,66375.5,23459.0,76705.5,105260.5,69852.5,34571.5,2881.0,21451.0,3644.0,3464.5,57334.0,47571.0,65510.0,51728.0,64372.5,7269.5,66769.5,12487.5,3446.0,51979.0,43641.0,104983.5,4160.5,2962.5,1754.0,2612.0,1819.5,8956.5,3472.0,10945.5,6465.5,66.0,18.0,0.0,15796.0,12634.0,127155.0,2226.5,5205.5,7518.5,34537.0,4630.5,97561.0,43014.5,44018.5,42468.0,1660.0,56401.0,26987.5,17970.5,13688.0,17112.5,80532.5,301494.0,159191.5,46435.0,15.0
E3_16_2023_03_28,42.0,59254.0,143.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,31.0,47.0,0.0,0.0,0.0,0.0,0.0,2.0,141.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,555.0,3.0,3.0,0.0
E4_19_2023_03_22,528.0,760763.5,6622.0,54070.0,5.0,26124.0,1611.0,115.0,17.0,1239.0,161319.0,238.0,2107.0,0.0,75031.0,115.0,63559.0,205.0,206.0,1360.0,10.0,1258.0,935.0,35.0,9073.0,2568.0,302681.5,160.0,4435.0,4438.0,60705.0,51.0,91301.5,514.0,9171.0,187.5,41039.5,301.0,234559.5,6131.5,27678.5,5129.0,206638.5,8835.0,116520.5,30.0,30993.0,3297.0,3376.0,313224.0,14855.0,259216.5,1135.5,363461.5,8.0,398948.0,41.0,10589.5,1917.5,216886.0,3744.5,24923.5,30.0,11388.0,6.0,9896.0,12.0,12953.0,21022.0,20993.0,17.0,17.0,0.0,24497.0,35.0,350199.5,427.0,11607.0,56.0,135894.0,13.0,201288.0,455.0,5800.5,4390.0,2641.0,45443.0,43949.5,19434.0,19490.5,38355.0,20466.0,974111.5,9628.0,340193.5,1.0
E5_25_2023_03_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1_05_2023_03_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2_10_2023_03_28,586.0,781213.5,117.0,30315.0,1.0,20449.0,62.0,26.0,3.0,963.0,129885.0,40.0,374.0,0.0,36329.5,0.0,38658.0,1.0,1.0,482.0,0.0,651.0,367.0,0.0,4893.0,28.0,259680.0,2.0,2285.0,2288.0,39665.0,0.0,74484.5,15.0,5066.0,0.0,46104.0,3.0,255925.5,53.0,40020.0,6.0,515952.5,61.0,157886.0,20.0,32903.0,1899.0,1909.0,304055.0,333.0,265686.0,12.0,300083.5,0.0,315251.5,4.0,19592.5,28.0,162122.5,78.0,22700.0,0.0,3545.5,0.0,9473.0,0.0,7958.0,15009.0,15010.0,1.0,1.0,0.0,20992.5,0.0,359010.5,6.0,10123.0,15.0,117712.0,1.0,220304.0,8.0,1754.0,956.0,928.0,28306.0,28289.0,6518.0,6524.0,17567.0,405.5,922998.5,188.0,218329.0,0.0
F3_17_2023_03_22,293.0,503611.5,0.0,1.0,1.0,0.0,1090.0,0.0,0.0,0.0,1.0,231.0,1621.0,1.0,47645.0,89.0,42880.0,129.0,130.0,4521.0,5.0,5791.0,2824.0,30.0,7050.0,1106.0,2.0,18.0,0.0,0.0,37191.0,0.0,0.0,226.0,0.0,1.0,19517.0,0.0,205631.0,1098.0,24710.5,0.0,247421.0,1452.5,1.0,6.0,40.0,39.0,47.0,0.0,10719.0,73009.0,1108.5,382863.0,5.0,536518.5,12.0,3427.5,0.0,81174.5,0.0,7505.5,42.5,0.0,0.0,9152.0,0.0,7321.0,10404.0,10373.0,41.0,41.0,0.0,31004.0,15.0,394412.0,0.0,0.0,10.0,0.0,0.0,107.0,105.0,2002.0,541.0,0.0,3111.0,3111.0,5678.0,5787.0,32853.0,4910.0,772670.0,7423.0,187274.5,0.0
F4_19_2023_03_23,270.0,347474.0,32293.0,15207.0,176.0,5503.0,55227.5,760.0,691.0,18131.0,38909.0,8074.0,8396.5,0.0,32954.0,5027.0,16602.0,9251.0,9234.0,179.0,171.0,220.0,128.0,2047.0,1528.0,55237.5,66219.0,5888.5,6089.5,6093.0,10776.0,1492.0,61604.0,15597.0,8208.0,5554.0,26336.0,5629.0,79336.0,50343.0,21655.5,39246.0,176844.5,42888.5,54797.5,532.0,25543.5,2541.5,2517.0,86484.0,37812.0,121856.5,32358.0,94121.5,1245.5,84579.5,2193.0,5842.5,33751.0,58987.5,66496.5,9902.0,1097.5,3124.5,402.0,2117.5,1715.0,4012.0,9193.0,7681.0,12.0,12.0,0.0,12180.0,2727.5,195281.0,4687.0,7780.5,1953.0,52617.0,1790.5,120558.0,25829.0,40585.5,39313.0,1082.0,66349.0,37302.5,9698.5,8688.0,19430.0,76635.0,462736.5,129102.0,83465.0,9.0
F5_25_2023_03_24,387.0,619760.0,60428.0,13665.0,37.0,2378.0,99285.5,157.0,151.0,12269.0,47695.0,4876.0,4947.0,0.0,14571.0,1533.0,12737.0,11537.0,11468.0,325.0,12.0,217.0,94.0,356.0,2987.0,79961.0,147284.0,331.0,890.0,893.0,19341.0,515.0,59722.0,13950.5,4196.0,1028.0,20332.0,1853.5,191365.5,50126.5,22279.5,16834.5,273820.0,122867.0,59653.5,21.0,11683.5,845.0,819.0,143578.5,104362.5,78634.5,15083.0,123009.0,60.0,298563.0,216.0,11230.5,58637.5,131227.0,174118.0,10641.0,340.5,2636.0,42.0,4205.0,277.0,5329.0,10726.5,9926.0,6.0,6.0,0.0,10966.0,115.0,247960.0,5390.0,3448.5,266.0,61472.0,414.0,167179.5,6987.0,35658.0,34905.5,384.0,32289.0,9550.5,4296.0,13700.0,5858.0,183698.5,713142.0,107985.0,154876.5,6.0
G1_05_2023_03_28,11.0,17969.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,1.0,0.0
G2_16_2023_03_22,711.0,1114197.0,1017.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,392.0,38.0,10.0,0.0,6179.0,0.0,0.0,0.0,0.0,1.0,6.0,681.0,1426.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,25.0,20.0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,4.0,0.0,0.0,0.0,0.0,11.0,1.0,9.0,9.0,0.0,3.0,0.0,0.0,2.0,0.0,78.0,137829.0,15.0,0.0,0.0
G3_17_2023_03_23,437.0,683126.5,16.0,27390.0,1.0,10529.0,28.0,29.0,3.0,357.0,77583.5,13.0,416.0,0.0,27864.0,0.0,17981.0,0.0,0.0,319.0,0.0,480.0,284.0,0.0,4353.0,4.0,170985.0,0.0,1855.0,1857.0,20967.5,0.0,30915.0,1.0,3425.0,1.0,8523.0,0.0,173802.5,11.0,34934.5,8.0,398134.0,11.0,143758.0,17.0,28020.0,2110.0,2109.0,241450.0,56.0,262473.0,4.0,264769.0,0.0,282416.0,0.0,11881.0,6.0,144798.0,4.0,8315.5,0.0,3224.5,0.0,4432.0,0.0,4102.0,6187.0,6190.0,0.0,0.0,0.0,7563.0,0.0,171546.0,0.0,5701.0,11.0,79531.0,0.0,84933.0,0.0,1170.0,478.0,474.0,12127.0,12116.0,3759.0,3761.0,19783.0,54.0,809545.5,71.0,154204.0,0.0
G4_19_2023_03_24,329.0,463174.0,4015.0,31257.0,7.0,20493.0,1916.0,401.0,45.0,868.0,123434.0,98.0,5618.0,0.0,78503.5,62.0,50353.5,91.0,89.0,3440.0,18.0,2581.0,1337.0,36.0,4135.0,1090.0,159633.0,245.5,30491.0,30515.0,31186.0,44.0,111819.5,361.0,17362.0,170.0,53222.5,181.5,142083.0,1545.0,47171.5,1353.5,324299.0,1852.5,117322.5,30.0,35766.5,5446.5,5478.0,180825.5,4855.5,263731.5,1143.5,195724.5,20.0,193721.5,57.5,8205.0,816.5,134190.5,1859.0,8848.5,33.0,5089.5,13.0,3949.0,45.0,9245.0,15882.0,15884.0,23.0,23.0,0.0,21992.0,33.0,316661.0,245.5,21585.5,42.0,122659.0,16.0,166072.5,412.0,10802.5,6933.0,6046.0,51990.0,51060.5,24710.5,24754.5,73622.0,8334.0,751310.0,13773.0,236034.0,0.0
G5_25_2023_03_25,443.0,606063.5,41105.0,45454.0,128.0,23411.0,51292.0,758.0,739.0,10248.0,107686.0,3551.0,5568.5,0.0,81321.5,1229.0,46174.0,4770.0,4742.0,1383.0,60.0,1309.0,836.0,986.0,5270.0,29714.0,156387.5,1764.0,5267.0,5276.0,31243.0,781.0,136730.0,8265.0,9834.5,2375.0,38188.0,3080.0,150152.0,39118.5,54632.0,25593.0,347903.5,45609.0,112801.0,145.0,31631.0,2811.5,2927.0,152327.0,57239.5,172156.5,19092.0,179315.5,283.5,229732.0,634.5,10039.5,14221.5,114272.5,46769.0,7285.5,568.5,4621.5,238.0,3082.0,624.0,7908.0,14798.0,14303.0,11.0,10.0,0.0,12469.5,598.0,258808.0,4565.5,13302.5,698.0,101403.0,598.5,127997.0,13929.0,31475.5,28264.5,1648.0,47822.5,22337.5,13828.0,16915.5,46038.0,86720.5,711532.0,105135.0,190981.5,4.0
H1_10_2023_03_22,504.0,784670.0,28.0,53314.0,0.0,28130.0,173.0,173.0,10.0,856.0,115919.5,28.0,2776.0,0.0,95761.0,0.0,79133.0,0.0,0.0,2355.0,0.0,2761.0,987.0,0.0,13715.0,10.0,203966.5,0.0,6327.0,6334.0,69635.0,0.0,137468.0,0.0,13130.0,0.0,76917.0,0.0,279627.5,2.0,124661.0,0.0,514583.5,1.0,211763.0,19.0,58451.5,5806.0,5801.0,378967.0,0.0,370653.5,0.0,406541.0,0.0,447993.5,2.0,27403.5,4.0,203993.5,0.0,17684.5,0.0,10959.5,0.0,18540.5,0.0,22839.0,33386.0,33403.0,2.0,2.0,0.0,31074.0,0.0,408544.0,0.0,30628.0,52.0,177619.0,0.0,229708.5,0.0,7415.0,2926.0,2926.0,54028.0,54036.0,19774.0,19760.0,69722.0,1.0,965827.5,58.0,225806.0,0.0
H2_16_2023_03_23,505.0,818842.5,18.0,30143.0,0.0,14808.0,38.0,38.0,14.0,780.0,164340.0,52.0,707.0,0.0,60665.0,0.0,46944.0,0.0,0.0,366.0,1.0,474.0,219.0,1.0,6146.5,3.0,242880.5,0.0,3060.0,3065.0,39477.0,0.0,120186.0,0.0,7590.0,0.0,44521.0,0.0,255517.5,0.0,58557.5,0.0,543044.5,1.0,183072.5,26.0,44225.5,2909.0,2912.0,281652.0,1.0,326829.0,0.0,303777.5,0.0,380275.0,0.0,22917.5,6.0,184649.5,0.0,17961.0,0.0,4905.5,0.0,8680.0,0.0,8933.0,15174.0,15183.0,0.0,0.0,0.0,20700.5,0.0,359862.5,0.0,15414.5,19.0,155547.0,0.0,223829.5,0.0,2194.0,771.0,770.0,38683.0,38681.5,7534.0,7533.0,37836.0,0.0,1025089.5,79.0,259816.0,0.0
H3_17_2023_03_24,347.0,618196.0,680.0,53776.0,5.0,63055.5,731.5,482.0,35.0,476.0,241418.5,205.0,7395.5,2.0,43526.0,78.0,66478.0,120.0,119.0,5731.5,2.0,5329.0,3162.0,17.0,10039.0,353.0,192790.0,61.0,6282.0,6293.5,37031.0,30.0,53304.0,340.0,16841.0,0.0,23734.0,78.0,55133.5,1316.0,29500.5,1233.0,236955.0,1481.0,75983.0,21.0,51131.0,3793.0,3788.0,298756.5,3793.5,352088.5,447.5,412995.0,18.0,334561.0,19.0,5009.0,712.0,95630.0,135.0,2454.5,12.0,5002.5,2.0,12017.5,18.0,8664.0,18358.0,18356.0,26.0,26.0,0.0,14116.0,24.0,312968.5,185.5,11000.0,37.0,68103.0,20.0,146398.0,286.0,7586.0,4829.0,4377.0,21180.0,20395.0,22375.0,22353.5,55343.0,2611.0,895323.5,6075.0,235500.5,1.0
H4_19_2023_03_25,282.0,390963.5,12965.0,38851.5,58.0,25247.0,17657.0,873.0,405.0,6155.0,78507.5,1817.0,7511.5,1.0,74119.0,1130.0,31178.0,2207.0,2192.0,2661.0,77.0,1349.0,856.0,329.0,2400.5,12958.0,73112.5,1478.5,16204.0,16223.0,23120.0,578.0,94282.0,6166.5,26034.0,1704.0,40754.0,2505.5,107521.0,20547.5,64370.0,12390.0,241685.0,15873.5,100696.0,157.0,42569.0,8667.0,8593.0,143627.5,20997.5,193804.0,9194.0,144385.5,424.5,161983.5,527.5,7684.0,9086.5,109264.5,18443.5,9131.0,522.0,6583.0,206.0,4616.0,513.0,14950.0,19606.5,19269.0,56.0,55.0,0.0,13355.5,650.0,246035.0,2410.0,17015.5,268.0,86078.0,278.5,128276.0,5823.5,20352.0,15048.0,5417.0,44058.0,32842.5,21812.5,22110.0,65493.5,39812.5,557097.5,62924.0,173940.5,3.0
H5_25_2023_03_26,312.0,467911.5,35123.0,18131.0,38.0,10018.0,39715.5,295.0,236.0,7528.0,69662.0,4653.0,5107.5,0.0,34990.0,1438.0,15346.0,3922.0,3899.0,456.0,19.0,701.0,333.0,449.0,2856.0,38258.0,76338.5,925.5,3114.0,3118.0,16496.0,642.0,67475.5,10629.0,6576.0,1695.0,24970.0,4577.5,103444.5,34346.0,23833.0,20198.0,285701.0,54165.5,66107.0,90.0,13717.0,1846.0,1878.0,151655.5,58788.0,148726.0,27823.0,162998.0,309.0,220355.0,1461.5,4730.0,63084.5,107423.5,99727.5,5913.0,706.5,3255.0,156.0,2809.0,550.0,5376.0,12733.5,12107.0,14.0,14.0,0.0,12908.5,616.0,244230.0,3014.5,9308.0,530.0,94092.0,369.5,117380.0,9677.0,30461.0,28811.0,897.0,35889.0,20005.0,7437.5,10306.5,27062.5,94796.0,638794.0,121520.0,151694.5,3.0
558600_2023_03_23_9217,14263.0,74454.0,22925.0,16498.0,132.0,53359.0,27451.0,3610.5,2372.0,10234.0,42662.5,2156.0,14351.5,2.0,69706.0,5037.0,10755.5,5074.0,5040.0,2768.0,93.0,181.0,1702.0,1643.0,3271.0,11248.0,128605.0,1193.0,10464.5,10564.0,38021.0,5611.5,37311.0,11625.0,11290.0,6340.5,47196.5,7537.0,5308.0,8528.5,74157.0,18829.0,173046.5,33666.5,102305.5,1437.0,120454.0,30849.5,30680.5,384063.5,83384.0,119368.0,63615.0,297010.0,4286.5,290542.0,5788.0,2069.5,42382.0,171818.5,74373.0,3508.5,946.5,416.0,1712.5,2174.5,5788.0,11171.0,36402.0,33803.0,345.0,300.0,2.0,6973.0,5966.0,297316.0,1261.5,5688.5,902.0,69092.0,820.0,144490.5,5261.5,41516.5,27961.5,8758.0,18449.0,4763.0,31524.0,32534.0,119864.0,81635.5,742215.5,121798.0,189099.0,7.0
558600_2023_03_26_9218,20633.0,27568.0,2442.0,75394.0,32.0,42343.0,11143.5,1215.0,4240.0,9136.0,13527.0,1895.0,7317.0,2.0,94219.0,516.0,20115.0,254.0,257.0,6737.0,31.0,361.0,2642.5,1673.0,3416.0,10042.0,51334.0,510.0,3553.5,3571.0,23042.0,2051.0,51872.0,3119.5,42420.0,1678.0,78776.0,1926.0,58408.5,10115.0,29452.0,13119.5,124131.5,811.5,81122.5,558.0,58572.5,9419.0,9312.5,273891.5,16681.0,90994.5,15695.5,149947.5,963.0,50146.5,1551.5,2350.0,15881.0,97527.5,11129.0,2534.0,155.0,485.0,693.5,1632.0,770.0,12652.5,30879.5,30241.0,48.0,1.0,1.0,8395.5,7276.0,221283.0,2370.5,4834.5,1067.0,52023.0,1164.5,116477.0,10335.0,32328.5,26802.5,2983.0,15067.0,2727.5,24417.0,24537.0,53008.0,26197.0,657307.0,47165.0,79631.5,0.0
